time,"I(VEX0)","I(VEX60)","I(IIN1)","I(IIN3)","I(LST|X1)","I(LST|X2)","I(LST|X3)","I(L1|X4)","I(L2|X4)","I(L3|X4)","I(LCON)","I(LST|X5)","I(LOUT)"
9.393000e-09,8.084683e-04,-4.959660e-05,-1.000000e-05,-1.000000e-05,1.999845e-05,8.722712e-06,1.999845e-05,1.248527e-06,-5.408265e-07,1.248527e-06,1.956228e-06,2.739179e-06,6.847948e-07
9.404000e-09,8.484991e-04,-2.595201e-05,-1.000000e-05,-1.000000e-05,6.569287e-05,2.520844e-05,6.569287e-05,4.337965e-06,-1.979642e-06,4.337965e-06,6.696288e-06,5.411929e-06,1.352982e-06
9.415000e-09,8.938467e-04,-2.124470e-06,-1.000000e-05,-1.000000e-05,6.652680e-05,8.358616e-05,6.652680e-05,2.751269e-06,2.031821e-06,2.751269e-06,7.534359e-06,5.893582e-06,1.473395e-06
9.426000e-09,9.209480e-04,2.161181e-05,-1.000000e-05,-1.000000e-05,6.508964e-05,9.386665e-05,6.508964e-05,2.347534e-06,2.827586e-06,2.347534e-06,7.522654e-06,5.916819e-06,1.479205e-06
9.437000e-09,9.538673e-04,4.528638e-05,-1.000000e-05,-1.000000e-05,6.644989e-05,9.523160e-05,6.644989e-05,2.414821e-06,2.845546e-06,2.414821e-06,7.675188e-06,6.001568e-06,1.500392e-06
9.448000e-09,9.786693e-04,6.878410e-05,-1.000000e-05,-1.000000e-05,6.645202e-05,9.603234e-05,6.645202e-05,2.386739e-06,2.899633e-06,2.386739e-06,7.673110e-06,6.150708e-06,1.537677e-06
9.459000e-09,9.984504e-04,9.189539e-05,-1.000000e-05,-1.000000e-05,6.597852e-05,9.637967e-05,6.597852e-05,2.334866e-06,2.949208e-06,2.334866e-06,7.618940e-06,6.259832e-06,1.564958e-06
9.470000e-09,1.014900e-03,1.145968e-04,-1.000000e-05,-1.000000e-05,6.628289e-05,9.641332e-05,6.628289e-05,2.349728e-06,2.932269e-06,2.349728e-06,7.631726e-06,6.478374e-06,1.619593e-06
9.481000e-09,1.025713e-03,1.367549e-04,-1.000000e-05,-1.000000e-05,6.610219e-05,9.632761e-05,6.610219e-05,2.326168e-06,2.933415e-06,2.326168e-06,7.585751e-06,6.772553e-06,1.693138e-06
9.492000e-09,1.031599e-03,1.582455e-04,-1.000000e-05,-1.000000e-05,6.585747e-05,9.616299e-05,6.585746e-05,2.296388e-06,2.931788e-06,2.296388e-06,7.524563e-06,7.151336e-06,1.787834e-06
9.503000e-09,1.032845e-03,1.789867e-04,-1.000000e-05,-1.000000e-05,6.585544e-05,9.596272e-05,6.585544e-05,2.280589e-06,2.912406e-06,2.280589e-06,7.473584e-06,7.694622e-06,1.923656e-06
9.514000e-09,1.029068e-03,1.988762e-04,-1.000000e-05,-1.000000e-05,6.567931e-05,9.576813e-05,6.567931e-05,2.241828e-06,2.900849e-06,2.241828e-06,7.384505e-06,8.464838e-06,2.116210e-06
9.525000e-09,1.020220e-03,2.178106e-04,-1.000000e-05,-1.000000e-05,6.550902e-05,9.554781e-05,6.550902e-05,2.190379e-06,2.883545e-06,2.190379e-06,7.264302e-06,9.589909e-06,2.397477e-06
9.536000e-09,1.006730e-03,2.357050e-04,-1.000000e-05,-1.000000e-05,6.538678e-05,9.525254e-05,6.538678e-05,2.120445e-06,2.851944e-06,2.120445e-06,7.092834e-06,1.133967e-05,2.834917e-06
9.547000e-09,9.882908e-04,2.524711e-04,-1.000000e-05,-1.000000e-05,6.516046e-05,9.480179e-05,6.516046e-05,1.999979e-06,2.803174e-06,1.999979e-06,6.803131e-06,1.428007e-05,3.570017e-06
9.558000e-09,9.651538e-04,2.680163e-04,-1.000000e-05,-1.000000e-05,6.486396e-05,9.405808e-05,6.486396e-05,1.779003e-06,2.710980e-06,1.779003e-06,6.268987e-06,1.985696e-05,4.964241e-06
9.569000e-09,9.374506e-04,2.822227e-04,-1.000000e-05,-1.000000e-05,6.441225e-05,9.282237e-05,6.441225e-05,1.280214e-06,2.520219e-06,1.280214e-06,5.080647e-06,3.257312e-05,8.143281e-06
9.580000e-09,9.052324e-04,2.952360e-04,-1.000000e-05,-1.000000e-05,6.356841e-05,9.077752e-05,6.356841e-05,-1.891730e-08,2.088061e-06,-1.891725e-08,2.050226e-06,6.553344e-05,1.638336e-05
9.591000e-09,8.687151e-04,3.068839e-04,-1.000000e-05,-1.000000e-05,6.267789e-05,8.756338e-05,6.267789e-05,-1.078551e-06,1.632186e-06,-1.078551e-06,-5.249164e-07,9.311087e-05,2.327772e-05
9.602000e-09,8.280627e-04,3.168785e-04,-1.000000e-05,-1.000000e-05,6.184298e-05,8.197285e-05,6.184298e-05,-1.128588e-06,1.253282e-06,-1.128588e-06,-1.003894e-06,9.668543e-05,2.417136e-05
9.613000e-09,7.835192e-04,3.254254e-04,-1.000000e-05,-1.000000e-05,6.069082e-05,7.053882e-05,6.069082e-05,-9.575522e-07,5.071013e-07,-9.575522e-07,-1.408003e-06,9.814165e-05,2.453541e-05
9.624000e-09,7.353352e-04,3.324205e-04,-1.000000e-05,-1.000000e-05,5.910068e-05,3.807344e-05,5.910068e-05,-1.866044e-07,-1.666284e-06,-1.866044e-07,-2.039493e-06,9.841966e-05,2.460491e-05
9.635000e-09,6.830140e-04,3.378244e-04,-1.000000e-05,-1.000000e-05,5.625837e-05,-1.749476e-06,5.625837e-05,7.226712e-07,-4.273136e-06,7.226712e-07,-2.827793e-06,9.786681e-05,2.446670e-05
9.646000e-09,6.279498e-04,3.416242e-04,-1.000000e-05,-1.000000e-05,4.998655e-05,-3.275215e-06,4.998655e-05,2.887546e-07,-4.021538e-06,2.887546e-07,-3.444029e-06,9.722471e-05,2.430618e-05
9.657000e-09,5.695814e-04,3.438060e-04,-1.000000e-05,-1.000000e-05,2.763013e-05,-2.899112e-06,2.763013e-05,-1.432785e-06,-2.723131e-06,-1.432785e-06,-5.588701e-06,9.524269e-05,2.381067e-05
9.668000e-09,5.076350e-04,3.443011e-04,-1.000000e-05,-1.000000e-05,-5.293503e-06,-2.359462e-06,-5.293504e-06,-3.927114e-06,-8.013959e-07,-3.927114e-06,-8.655624e-06,9.128731e-05,2.282183e-05
9.679000e-09,4.462613e-04,3.431706e-04,-1.000000e-05,-1.000000e-05,-4.967013e-06,-2.232048e-06,-4.967013e-06,-3.885775e-06,-8.058977e-07,-3.885775e-06,-8.577447e-06,9.080685e-05,2.270171e-05
9.690000e-09,3.803497e-04,3.404383e-04,-1.000000e-05,-1.000000e-05,-5.690142e-06,-2.062170e-06,-5.690142e-06,-3.933630e-06,-7.497208e-07,-3.933630e-06,-8.616982e-06,9.042962e-05,2.260740e-05
9.701000e-09,3.128348e-04,3.360470e-04,-1.000000e-05,-1.000000e-05,-6.303063e-06,-1.959137e-06,-6.303063e-06,-3.964512e-06,-7.027243e-07,-3.964512e-06,-8.631749e-06,8.989165e-05,2.247291e-05
9.712000e-09,2.443035e-04,3.300525e-04,-1.000000e-05,-1.000000e-05,-6.175968e-06,-1.901539e-06,-6.175968e-06,-3.923026e-06,-6.972199e-07,-3.923026e-06,-8.543271e-06,8.904949e-05,2.226237e-05
9.723000e-09,1.746047e-04,3.224972e-04,-1.000000e-05,-1.000000e-05,-6.424983e-06,-1.834308e-06,-6.424983e-06,-3.887885e-06,-6.637026e-07,-3.887885e-06,-8.439472e-06,8.759326e-05,2.189831e-05
9.734000e-09,1.034365e-04,3.133948e-04,-1.000000e-05,-1.000000e-05,-6.567670e-06,-1.790811e-06,-6.567671e-06,-3.799483e-06,-6.262603e-07,-3.799483e-06,-8.225227e-06,8.500953e-05,2.125238e-05
9.745000e-09,3.258091e-05,3.028032e-04,-1.000000e-05,-1.000000e-05,-6.429471e-06,-1.754957e-06,-6.429471e-06,-3.607887e-06,-5.840233e-07,-3.607887e-06,-7.799798e-06,8.036693e-05,2.009173e-05
9.756000e-09,-3.893491e-05,2.907981e-04,-1.000000e-05,-1.000000e-05,-6.369375e-06,-1.701932e-06,-6.369375e-06,-3.252099e-06,-4.915150e-07,-3.252099e-06,-6.995713e-06,7.135340e-05,1.783835e-05
9.767000e-09,-1.101870e-04,2.774816e-04,-1.000000e-05,-1.000000e-05,-6.063965e-06,-1.606904e-06,-6.063965e-06,-2.414818e-06,-2.887168e-07,-2.414818e-06,-5.118352e-06,5.049851e-05,1.262463e-05
9.778000e-09,-1.807514e-04,2.621806e-04,-1.000000e-05,-1.000000e-05,-5.379455e-06,-1.428329e-06,-5.379455e-06,-7.180046e-07,1.161469e-07,-7.180046e-07,-1.319862e-06,8.378720e-06,2.094680e-06
9.789000e-09,-2.506227e-04,2.464907e-04,-1.000000e-05,-1.000000e-05,-5.125234e-06,-1.420166e-06,-5.125234e-06,-1.609259e-07,2.429169e-07,-1.609259e-07,-7.893491e-08,-5.353114e-06,-1.338278e-06
9.800000e-09,-3.192195e-04,2.293289e-04,-1.000000e-05,-1.000000e-05,-4.978332e-06,-1.503190e-06,-4.978332e-06,-1.925333e-07,2.169638e-07,-1.925333e-07,-1.681028e-07,-4.184840e-06,-1.046210e-06
9.811000e-09,-3.862865e-04,2.110458e-04,-1.000000e-05,-1.000000e-05,-4.745825e-06,-1.613832e-06,-4.745825e-06,-2.039005e-07,1.875947e-07,-2.039005e-07,-2.202063e-07,-3.339254e-06,-8.348134e-07
9.822000e-09,-4.515371e-04,1.917495e-04,-1.000000e-05,-1.000000e-05,-4.448460e-06,-1.761816e-06,-4.448460e-06,-1.956564e-07,1.554933e-07,-1.956565e-07,-2.358196e-07,-2.835759e-06,-7.089398e-07
9.833000e-09,-5.146241e-04,1.715414e-04,-1.000000e-05,-1.000000e-05,-4.002331e-06,-1.966454e-06,-4.002331e-06,-1.675262e-07,1.127914e-07,-1.675262e-07,-2.222609e-07,-2.495899e-06,-6.239747e-07
9.844000e-09,-5.752395e-04,1.505125e-04,-1.000000e-05,-1.000000e-05,-3.336177e-06,-2.254487e-06,-3.336177e-06,-1.160820e-07,5.284697e-08,-1.160820e-07,-1.793170e-07,-2.242392e-06,-5.605980e-07
9.855000e-09,-6.331193e-04,1.287660e-04,-1.000000e-05,-1.000000e-05,-2.258417e-06,-2.676310e-06,-2.258417e-06,-2.635216e-08,-3.903772e-08,-2.635215e-08,-9.174202e-08,-2.030087e-06,-5.075216e-07
9.866000e-09,-6.879525e-04,1.064039e-04,-1.000000e-05,-1.000000e-05,-2.158599e-07,-3.329413e-06,-2.158599e-07,1.467480e-07,-2.011238e-07,1.467480e-07,9.237220e-08,-1.810384e-06,-4.525959e-07
9.877000e-09,-7.393942e-04,8.353341e-05,-1.000000e-05,-1.000000e-05,4.837796e-06,-4.414906e-06,4.837796e-06,5.678822e-07,-5.632233e-07,5.678822e-07,5.725412e-07,-1.463819e-06,-3.659547e-07
9.888000e-09,-7.856215e-04,6.025431e-05,-1.000000e-05,-1.000000e-05,2.788699e-05,-6.375721e-06,2.788699e-05,2.417874e-06,-2.003226e-06,2.417874e-06,2.832522e-06,-2.146730e-07,-5.366825e-08
9.899000e-09,-8.285195e-04,3.669516e-05,-1.000000e-05,-1.000000e-05,6.466836e-05,-6.240661e-06,6.466836e-05,5.272097e-06,-4.075684e-06,5.272097e-06,6.468511e-06,1.946343e-06,4.865857e-07
9.910000e-09,-8.727540e-04,1.300791e-05,-1.000000e-05,-1.000000e-05,6.371789e-05,-5.202384e-06,6.371789e-05,5.166527e-06,-3.950314e-06,5.166527e-06,6.382740e-06,1.958143e-06,4.895359e-07
9.921000e-09,-9.093922e-04,-1.084917e-05,-1.000000e-05,-1.000000e-05,6.481416e-05,-5.283212e-06,6.481416e-05,5.257063e-06,-4.017182e-06,5.257063e-06,6.496945e-06,1.943533e-06,4.858831e-07
9.932000e-09,-9.388531e-04,-3.453932e-05,-1.000000e-05,-1.000000e-05,6.601816e-05,-7.579580e-06,6.601816e-05,5.414072e-06,-4.245377e-06,5.414072e-06,6.582767e-06,2.035830e-06,5.089575e-07
9.943000e-09,-9.671634e-04,-5.813358e-05,-1.000000e-05,-1.000000e-05,6.597934e-05,-3.434186e-05,6.597934e-05,6.166536e-06,-6.104229e-06,6.166536e-06,6.228842e-06,1.876632e-06,4.691579e-07
9.954000e-09,-9.895045e-04,-8.144265e-05,-1.000000e-05,-1.000000e-05,6.702604e-05,-9.872940e-05,6.702604e-05,8.070352e-06,-1.063971e-05,8.070352e-06,5.500995e-06,1.436004e-06,3.590010e-07
9.965000e-09,-1.008077e-03,-1.043385e-04,-1.000000e-05,-1.000000e-05,6.735443e-05,-9.831717e-05,6.735443e-05,8.082552e-06,-1.063007e-05,8.082552e-06,5.535033e-06,1.500699e-06,3.751749e-07
9.976000e-09,-1.021337e-03,-1.267569e-04,-1.000000e-05,-1.000000e-05,6.728140e-05,-9.833816e-05,6.728140e-05,8.075946e-06,-1.062780e-05,8.075946e-06,5.524096e-06,1.535254e-06,3.838135e-07
9.987000e-09,-1.029618e-03,-1.485664e-04,-1.000000e-05,-1.000000e-05,6.752119e-05,-9.818972e-05,6.752119e-05,8.088623e-06,-1.063151e-05,8.088623e-06,5.545738e-06,1.595358e-06,3.988396e-07
9.998000e-09,-1.032833e-03,-1.696600e-04,-1.000000e-05,-1.000000e-05,6.766811e-05,-9.798750e-05,6.766811e-05,8.091173e-06,-1.062659e-05,8.091173e-06,5.555760e-06,1.685910e-06,4.214774e-07
